50|19|Barranquitas Municipio|4|30402|14978|15424|2045|1006|1039|3878|2024|1854|2178|1118|1060|3764|1939|1825|23379|11367|12012|22301|10830|11471|13068|6540|6528|7685|3767|3918|7405|3586|3819|3447|1538|1909|391|149|242|32.821686747|31.348258706|34.284916201
50|21|Bayamón Municipio|1|208116|98860|109256|11608|6089|5519|23675|12116|11559|11710|6110|5600|20884|10673|10211|167122|77611|89511|161123|74545|86578|84295|42072|42223|54507|26818|27689|51397|22799|28598|34335|14255|20080|3849|1426|2423|37.938377535|34.979299363|40.525925926
50|21|Bayamón Municipio|2|208116|98860|109256|11608|6089|5519|23675|12116|11559|11710|6110|5600|20884|10673|10211|167122|77611|89511|161123|74545|86578|84295|42072|42223|54507|26818|27689|51397|22799|28598|34335|14255|20080|3849|1426|2423|37.938377535|34.979299363|40.525925926
50|21|Bayamón Municipio|3|207630|98592|109038|11542|6034|5508|23488|12038|11450|11640|6079|5561|20853|10673|10180|166915|77497|89418|160960|74441|86519|83952|41926|42026|54270|26682|27588|51337|22785|28552|34500|14301|20199|3907|1445|2462|38.019252548|35.047863248|40.626106195
50|21|Bayamón Municipio|4|205693|97547|108146|11290|5831|5459|22705|11703|11002|11349|5935|5414|20756|10688|10068|166115|77090|89025|160349|74078|86271|82679|41366|41313|53379|26174|27205|51037|22695|28342|35177|14521|20656|4147|1532|2615|38.360818476|35.33755102|41.032958801
50|23|Cabo Rojo Municipio|1|50917|24387|26530|2971|1556|1415|6016|3051|2965|2918|1466|1452|4354|2168|2186|40455|19012|21443|39012|18314|20698|19855|9622|10233|13300|6334|6966|12410|5763|6647|8948|4049|4899|1007|406|601|39.310863874|38.219086022|40.345205479
50|23|Cabo Rojo Municipio|2|50917|24387|26530|2971|1556|1415|6016|3051|2965|2918|1466|1452|4354|2168|2186|40455|19012|21443|39012|18314|20698|19855|9622|10233|13300|6334|6966|12410|5763|6647|8948|4049|4899|1007|406|601|39.310863874|38.219086022|40.345205479
50|23|Cabo Rojo Municipio|3|50970|24398|26572|2964|1547|1417|5987|3037|2950|2937|1483|1454|4377|2174|2203|40550|19055|21495|39082|18331|20751|19861|9610|10251|13269|6309|6960|12425|5779|6646|9011|4069|4942|1017|407|610|39.403120936|38.295081967|40.438502674
50|23|Cabo Rojo Municipio|4|51245|24482|26763|2914|1500|1414|5899|3003|2896|2981|1532|1449|4474|2205|2269|40971|19239|21732|39451|18447|21004|19859|9578|10281|13142|6224|6918|12530|5852|6678|9305|4166|5139|1060|411|649|39.816838046|38.651162791|40.855555556
50|25|Caguas Municipio|1|142893|67144|75749|8572|4355|4217|17430|8967|8463|8540|4313|4227|13734|6865|6869|112679|51707|60972|108351|49509|58842|58233|28042|30191|37998|17915|20083|35316|15901|19415|21303|8828|12475|2489|847|1642|37.291776489|35.203351955|39.177172875
50|25|Caguas Municipio|2|142893|67144|75749|8572|4355|4217|17430|8967|8463|8540|4313|4227|13734|6865|6869|112679|51707|60972|108351|49509|58842|58233|28042|30191|37998|17915|20083|35316|15901|19415|21303|8828|12475|2489|847|1642|37.291776489|35.203351955|39.177172875
50|25|Caguas Municipio|3|142853|67111|75742|8521|4341|4180|17355|8915|8440|8506|4304|4202|13794|6898|6896|112796|51737|61059|108471|49551|58920|58129|28007|30122|37872|17863|20009|35337|15897|19440|21468|8893|12575|2521|854|1667|37.373224619|35.275690608|39.262439024
50|25|Caguas Municipio|4|142678|66971|75707|8322|4267|4055|17014|8705|8309|8347|4248|4099|14002|7013|6989|113270|51882|61388|108995|49751|59244|57762|27886|29876|37454|17691|19763|35398|15889|19509|22141|9158|12983|2638|879|1759|37.725222863|35.585352423|39.649330587
50|27|Camuy Municipio|1|35159|17037|18122|1998|997|1001|4401|2262|2139|2259|1172|1087|3321|1662|1659|27638|13200|14438|26501|12606|13895|14478|7147|7331|9461|4588|4873|8877|4146|4731|4842|2210|2632|540|221|319|37.159502262|35.821078431|38.52173913
